1905-06,1904-05,borough,station,1906-07,1907-08,1908-09,1909-10,1910-11,1911-12,1912-13,1913-14,1914-15,1915-16,1916-17,1917-18,1918-19,1919-20,1920-21,1921-22,1922-23,1923-24,1924-25,1925-26,1926-27,1927-28,1928-29,1929-30,1930-31,1931-32,1932-33,1933-34,1934-35,1935-36,1936-37,1937-38,1938-39,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988
0,0,3,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149,2946628,3884515,4288573,4324202,5111166,5365198,5165302,4910205,4616407,4393958,4205420,4310544,4328501,3844068,3749627,3658005,3651547,3682100,3530086,3311769,3275660,3599826,3647204,3507339,3239092,3324535,3170242,3212958,3141117,2608575,2445091,2388605,2265693,2180163,2242152,2280815,2275107,2212426,2159774,2082787,2026129,1899430,1853451,1814034,1839409,1745004,4999176,5013263,4899378,4619699,4617671,4246411,3783475,3323915,2880786,2377290,2210395,2090120,1957190,1854692,1797111,1768132,1744949,1775353,1691549,1614395,1537019,1449625,1319757,1249386,1204241,1243805,1293867,1206296,1264926,1283291,1323910,1459186,1508503,1601708,1691557,1846976
0,0,4,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2220702,6100140,7218372,7850691,8413898,8902879,9578736,9882298,11004843,10151240,9328087,9942409,10418723,9946594,10849058,10766317,10275666,10102032,10625122,10554825,10655941,10498097,11067528,11624675,11891215,11591993,11028895,11125730,11198528,11347352,11865070,11966941,12761979,13069051,13733380,14214494,15494386,15420808,14502957,15100094,15239950,15572226,14876281,17818980,17063571,16794958,16449917,17450919,17270683,16582717,15673416,14664947,12377857,12065131,12109402,12366234,11888858,11718814,11707783,12335891,12278853,14122888,13751859,13499793,13277201,12784614,12454119,12324217,12810279,12955221,12436313,12760665,12560384,12718369,12400594,12422901,12254143,12185820,12112181
0,0,4,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115344,224353,31917,40870,63429,126595,171186,141446,185521,220122,247625,324223,3215420,5383449,134597,151498,90718,109298,126673,104815,139403,577490,886153,997624,947788,1160429,1384318,1544371,1614995,1677644,1657519,1084555,1048415,1193598,1154557,869330,889349,11524700,9375747,1447037,1493958,1784322,2306890,2094494,1735867,1534176,1353987,1339982,1397373,1362851,1224846,1065889,927705,922406,840550,776294,717708,705276,811197,944696,1090788,1210324,1744766,1680803,1742377,1406003,1264139,963957,798286,915351,877551,992154,944982,1035980,1067937,1034394,1151219,1225897,1218186,1168125
0,0,4,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1269443,1696413,1305158,1019210,1104981,1131142,1118224,1075949,1083769,1193582,1321119,1278599,1509119,1890376,1519319,1266687,1309877,1331534,1270573,1265220,1349315,1267149,1194192,1057652,995416,985563,1000779,1025496,1076379,1076715,1115998,1133116,1188521,1217504,1252707,1268650,1238731,1223393,1669920,1532857,1245269,1375020,1500292,1605967,1591947,3077946,2940221,2905699,2899626,3031618,2880255,2633793,2440398,2265748,1995657,1951234,1898462,1789184,1692421,1681759,1647822,1789695,1838732,1551425,1492591,1488937,1424191,1349520,1314631,1311167,1351815,1401159,1351880,1376240,1356916,1418308,1412810,1489133,1570628,1631773,1699820
0,0,4,385,0,0,0,0,0,0,0,0,0,0,266500,1689700,2036900,2703200,3370400,3528000,4357551,4118182,4613635,4673278,4932163,4992520,4748879,4860583,4723545,4381386,4066559,3986240,3858727,4059888,3979659,3656441,3612850,3409227,3227463,3354108,3287067,3087327,3092986,3255195,3101151,2934343,2570860,2399144,2265253,2175461,2120735,1946385,1877082,1874925,1877046,1892939,1873639,1904267,1945991,1989691,2038203,2130178,2111543,1972656,2096272,2203022,2453688,2473240,5142820,4871031,4764309,4881361,5129508,5120456,4747981,4328826,3947621,3468182,3369251,3349471,3152950,2904274,2765414,2672658,2914145,3049992,2445884,2252583,2103489,2006958,1927988,1881405,1880777,2008351,2121188,2096513,2205399,2166950,2255128,2211350,2352415,2517432,2618247,2832565
0,0,4,386,0,0,0,0,0,0,0,0,0,0,119440,731960,891900,1141400,1298800,1387300,1870017,3741704,4148273,3560029,3360901,3766435,4144144,4499840,4458855,4072087,3531389,3373189,3292162,3294497,3151164,3105696,3940786,3576310,3432758,3561737,3710278,3659111,3690152,3906241,3847762,3745818,3440498,3382854,3319858,3292177,3236435,2884372,2778912,2682349,2673832,2717530,2817283,2915281,2926562,2958863,2964659,3194039,3226617,3068654,3162134,3293302,3578401,3548688,6657782,6492502,6574854,6450669,6765353,6615247,6114861,5664467,5157592,4625372,4718512,4749457,4722404,4047599,3875670,3846883,4017196,3983353,3526129,3355985,3212871,3121320,3038043,2915602,2911518,3066881,3260664,3224426,3441530,3434590,3608036,3675234,3599449,3479538,3506274,3580348
0,0,4,387,0,0,0,0,0,0,0,0,0,0,70080,475720,602700,729000,798800,768040,811954,1141030,1366389,1603220,1894335,2237476,2451071,2874540,3075682,3176352,3182630,3268257,3068629,3071017,2872235,2563187,2449005,2434525,2270447,2358207,2380229,2306534,2314825,2330791,2198846,2141994,1964638,2007589,2312718,2367717,2403775,2312865,2304979,2307029,2325780,2454939,2473970,2475692,2499965,2561647,2591854,2828771,2825612,2625181,2794921,2944179,3189091,3159329,5513425,5378847,5303427,5453880,5786723,5756272,5540085,5274341,4902209,4498585,4443376,4450027,4299453,3945675,3682431,3485831,3696308,3882044,3096659,2935064,2812884,2794578,2702811,2693794,2695923,2875471,3045636,3115977,3266421,3219034,3377091,3277353,3448675,3583944,3628142,3754589
0,0,4,388,0,0,0,0,0,0,0,0,0,0,80300,543500,641400,802860,949700,1120640,1330126,1637126,1922419,2159224,2481747,2940756,3329443,3713736,4079220,4017132,3891073,3643730,3483016,3515691,3343947,3078759,3211212,3672675,3293481,3402229,3323460,3053007,3074751,3181658,2996265,2825674,2648327,2680613,2663682,2656665,2698312,2556290,2601680,2587231,2691549,2708796,2827080,2931713,2915851,2936078,2951110,3436057,3466592,3175179,3323728,3438858,3625651,3496491,5481685,5519824,5571720,5845156,6273432,6363753,5898587,5553812,5143104,4576510,4553678,4555268,4410679,4028083,3769944,3690691,3903544,4053368,3313504,3165462,3080887,3040271,2941636,2883839,2855779,3052182,3212913,3257865,3439100,3409545,3408741,3211597,3491497,3725972,3767368,3790407
0,0,4,389,0,0,0,0,0,0,0,0,0,0,52160,396140,410860,556640,592580,622520,725001,915905,1318141,1440080,1529600,1710322,1746149,1833500,1868831,1823884,1584431,1285582,1166861,1144704,1100802,1040235,995446,1043726,945061,919909,881959,838639,829591,869529,852600,758795,616308,598246,577091,602950,640723,618402,600615,568692,564155,549478,617137,661391,664848,662920,647508,784459,832108,783365,820529,823536,849460,816579,1646525,1612861,1623858,1684620,1729550,1732078,1594369,1546688,1375912,1171519,1135955,1126107,1099605,1047728,1032880,1052846,1082361,1100804,784497,766344,754856,748542,719430,704302,703991,740180,788313,842440,865794,861952,867192,823897,915419,976184,1022287,1035299
0,0,4,390,0,0,0,0,0,0,0,0,0,0,97440,745400,848200,1047960,1282200,1340300,1614659,2094331,2667266,2998385,3290174,3604363,3683853,4048733,4328686,4469502,4156626,3926738,3870970,3941564,3811349,3291351,3189859,3427256,3278385,3524596,3939075,3899867,3958901,4122329,4014481,3795325,3391409,3212639,3185533,3087396,3062750,2853286,2767155,2731523,2816018,2867144,2839053,2952236,2877157,2906674,2963490,3475801,3450884,3252064,3435797,3447789,3531415,3421527,5094745,4920129,4878671,4772356,4885591,4894701,4546695,4172624,3846607,3402443,3306987,3308412,3325795,3200500,3062621,2922433,3064323,3268078,3322923,2986726,2902831,2874034,2764655,2679377,2743464,2888566,3060907,3050737,3152209,3149653,3218927,3064399,3026183,3102102,3117759,3196536
0,0,4,391,0,0,0,0,0,0,0,0,0,0,27420,157880,245640,334585,377535,368940,365402,466424,761758,995147,1105636,1372177,1572469,1787857,1842859,1923771,1812891,1769217,1737623,1757108,1755260,1663835,1655057,1560560,1461551,1472444,1489666,1401707,1365931,1420038,1345122,1246425,1139414,1129290,1177374,1219213,1186164,1139198,1152880,1169534,1155671,1137360,1133867,1136090,1134219,1178119,1183216,1331483,1371790,1294357,1348907,1354994,1382334,1314324,2039685,2029460,2041649,1989342,2035015,2045660,1932097,1854997,1789861,1685396,1689865,1668282,1647330,1554433,1468764,1441106,1456946,1458986,1306503,1278068,1285107,1257523,1210342,1205297,1164624,1210360,1247540,1232082,1302977,1265202,1268356,1295091,1374768,1384543,1410772,1440336
0,0,4,392,0,0,0,0,0,0,0,0,0,0,43160,299960,311520,318560,376200,363200,478361,837132,1521028,1980733,2725782,3770266,4450699,5043433,5338648,5429068,5253010,5030563,4987221,5041784,4787521,4466904,4429833,4236619,4081689,4192079,4211040,4049425,4038959,4090978,3848039,3598341,3241613,3136797,2989865,2925228,2864789,2636495,2547828,2590367,2585058,2549424,2542837,2581225,2571487,2625819,2543599,2727972,2648907,2418345,2461998,2446895,2504775,2389866,4499243,4370850,4282558,4249671,4329027,4378691,4192116,3922375,3759491,3436086,3500189,3435298,3396913,3099623,2902260,2808090,2882291,2951156,2318712,2300764,2260668,2197286,2135479,2120689,2152936,2300251,2445665,2438418,2578598,2553395,2576612,2537063,2615274,2703457,2819514,2937416
0,0,4,393,0,0,0,0,0,0,0,0,0,0,4250,43795,47805,64870,88260,160080,256080,327244,367212,416042,564347,970410,1526348,2117809,2418206,2501052,2563267,2565160,2591799,2561653,2670348,2662748,2846276,3029155,2985729,3022515,2973053,2843148,2815669,2867475,2657556,2527543,2321653,2258270,2149130,2114158,2091595,1926870,1961451,2090060,2055100,2020454,2035673,2022282,2073478,2081148,2013547,2106009,2069758,1922995,1922284,1930857,1994088,1859770,3249075,3137953,3118398,3122161,3208254,3194535,3120614,3029710,2884755,2546189,2530577,2412677,2376709,2269142,2119755,2065942,2101257,2068114,1782319,1755915,1731441,1727178,1679944,1665183,1699717,1788037,1861051,1810353,1904433,1895060,1931972,1959508,2048520,2086298,2061210,2107114
0,0,4,394,0,0,0,0,0,0,0,0,0,0,29860,351920,451080,600570,608700,685467,1141083,1486294,1746841,1997480,2071477,2076012,2105757,2282094,2060773,1761114,1607694,1776131,1709168,1805887,1735352,1459550,1373098,1421701,1805289,2184546,2283689,2079120,1799661,1681071,1680430,1667318,1461081,1477270,1462629,1529846,1518775,1465714,1566998,1651125,1611230,1519282,1589397,1630539,1565311,1502628,1506652,1588694,1670153,1696384,1821045,1869739,1990116,1750233,3306979,3181420,3219242,3423482,3261115,3041783,3041631,2801317,2563734,2025830,1906437,1865725,1944620,1889638,1847261,1776241,1811497,1937676,1632684,1594444,1592519,1635242,1465411,1497152,1594664,1818489,1899643,1793917,1802510,1612048,1582817,1566408,1579002,1614559,1670535,1854189
0,0,4,395,0,0,0,0,0,0,0,0,0,0,481400,814560,978200,1246740,1399400,1486700,1697931,1863297,2036984,2099687,2128673,2281869,2415124,2552581,2340290,2165134,2063310,2007435,2091771,2197913,2188468,1971486,1915711,1819335,1726931,2020278,2163996,2048321,2011305,1982690,1902168,1772041,1514998,1502210,1489400,1472479,1440904,1334820,1334288,1334404,1320380,1253600,1255212,1212896,1145123,1117961,1070640,1108349,1098529,1056084,1098303,1094750,1160683,1128677,2673323,2556881,2496326,2247437,2013913,1434583,1122769,1034520,986586,888949,938019,852788,779957,755321,762363,821292,874288,796461,1006464,963837,939174,882097,753732,714518,681189,665191,684068,701751,722654,691838,737578,731445,713405,693143,702143,742314
0,0,4,396,0,0,0,0,0,0,0,0,0,99860,400940,424260,650270,619210,690780,662380,913665,1008899,953892,920074,903197,1072225,1241822,1338327,1242549,1127537,1021875,1129718,1148939,1292980,1274453,1379281,1528444,1597372,1509613,1641556,1816950,1813772,1732769,1735658,1807158,1979714,2103596,2166475,2298906,2465675,2461192,2376831,2439364,2602415,2816344,2917988,3015790,2959019,3006687,3120111,3111697,3229441,3392035,3386556,3487822,3477164,3611995,3424122,1773821,1703096,1719781,1626564,1576228,1570022,1386684,1287449,1096777,1076144,1269534,1242084,1325869,1347595,1377884,1500825,1530791,1781403,3134746,2752314,2504498,2518179,2388542,2265580,2275030,2318245,2478533,2457736,2541505,2499856,2519479,2489664,2363524,2310594,2230854,1863787
0,0,4,397,0,0,0,0,0,0,0,0,28610,2342628,2582365,2525136,3118800,4393000,5286100,5382300,5881140,6233085,5447212,5296837,5334047,5901891,6287039,6328547,5945717,5474920,4917890,4071079,3658149,3630551,3677165,3131210,3025126,2748826,2519797,2675821,2848814,2799380,2678394,2783058,2842218,2629545,2410556,2444571,2377663,2438938,2384755,2150341,1972598,1935195,1952547,1931053,1944062,1899683,1862797,1869024,1809207,1837110,1803058,1677603,1651818,1666398,1686475,1693108,2016912,1858943,1841456,1748051,1723353,1844675,1749341,1680570,1694923,1442719,1326163,1263012,1240025,1252976,1250324,1338260,1560054,1500893,1702312,1666201,1602008,1466769,1343215,1319836,1297273,1314521,1372785,1360829,1473653,1428532,1506589,1511838,1547349,1535924,1486729,1443874
0,0,4,398,0,0,0,0,0,0,0,0,0,0,200400,711000,987900,996900,1243100,1126500,1479472,2585411,3850456,4451172,4948105,5475345,5826338,6180936,6006485,5504702,5168101,5495403,5565375,5924280,5719325,5230979,5229614,4853737,4872034,4705848,4614113,4350513,4284650,4460509,4345619,4410798,4138560,4057928,3992082,4002942,4094844,3834351,3759082,3755202,3773252,3742551,3702071,3728440,3722887,3678108,3604178,3671142,3578360,3379154,3532842,3571338,3752576,3608278,4941924,4794029,4706455,4662751,4774750,4684867,4534284,4395115,4235703,3810177,3759692,3610904,3556768,3327276,3090800,3229877,3365348,3511301,3534465,3415345,3375186,3341842,3244820,3216297,3187915,3317699,3388851,3264421,3413210,3433201,3501344,3455270,3480173,3447980,3493521,3498572
0,0,4,399,0,0,0,0,0,0,0,0,0,0,343800,1093200,1334300,1648200,1700300,1634000,1624697,1993983,2392521,2694173,2980473,3442789,3738775,4046031,4015630,3749355,3534869,3144263,2851368,2815340,2771280,2697655,2695127,2641829,2585783,2548921,2376641,2128175,2095574,2244084,2161946,2005084,1793907,1801686,1826193,1847726,1903787,1808491,1809057,1790484,1767162,1759599,1768907,1790468,1805101,1791549,1750849,1849334,1847088,1768905,1836892,1810127,1863651,1804457,3266184,3182143,3036773,2912579,3046649,2878864,2720539,2625687,2543903,2392670,2334534,2200203,2195663,2100933,1850126,1910002,1947144,2017441,1743363,1661521,1652950,1638648,1578662,1575290,1550426,1624021,1667818,1660804,1710870,1729964,1793173,1811729,1829111,1849422,1870355,1951464
0,0,4,400,0,0,0,0,0,0,0,0,0,0,424100,1237800,1609600,1985800,2024600,1990600,2188085,2633109,2945743,3391068,3882789,4506420,4848498,5355516,5414561,5058353,4824016,4664470,4619097,4659450,4508213,4301943,4202862,3942152,3613824,3458244,3312007,3112722,3091712,3165448,2977649,2834608,2574360,2633531,2668946,2705940,2702918,2519163,2480871,2447795,2448264,2404152,2389511,2384967,2381010,2374866,2367091,2490338,2439151,2294616,2389982,2366158,2455050,2362435,4173798,4046487,3982000,3868714,3885569,3780433,3734938,3725428,3587061,3238855,3170604,2997961,2878882,2692491,2518061,2494940,2519503,2671644,2292224,2236786,2220448,2232023,2198110,2179676,2169780,2275499,2396734,2421366,2512181,2499663,2554561,2544920,2535832,2482554,2567743,2655976
0,0,4,401,0,0,0,0,0,0,0,0,0,0,445850,1332450,1606300,1953800,1993300,1859500,2071871,2691008,3189076,3565561,3874624,4406216,4936428,5391308,5395801,4963513,4772635,4308938,4137965,4300156,4133433,3924547,3617558,3507298,3369979,3337421,3227240,3104423,3054198,3159198,3001693,2806125,2466223,2504507,2710553,2735536,2778411,2625321,2555687,2532189,2528652,2530617,2526106,2552654,2557579,2581674,2548755,2607674,2549572,2408489,2499003,2458244,2537897,2439842,4057520,3899010,3806187,3715489,3712393,3542286,3426057,3374355,3326320,2997271,2880807,2657857,2534601,2346700,2137223,2148019,2182720,2336550,2347969,2291839,2294153,2285980,2233864,2192873,2133728,2218776,2300058,2299934,2387691,2383437,2426043,2395701,2394479,2338723,2356700,2357353
0,0,4,402,0,0,0,0,0,0,0,0,0,0,185950,554350,673660,908140,1068200,928300,1033629,1241211,1425441,1768305,1888019,2024961,2357607,2349065,2338181,2144284,1998112,1883044,1795749,2881946,2854960,2201163,2210688,2110946,2043254,2033064,2014228,1900920,1833108,1839962,1733396,1615153,1429553,1503141,1659600,1677283,1739994,1599845,1564226,1537817,1514203,1539224,1556652,1546448,1512056,1504175,1528141,1574162,1545422,1469203,1507341,1498661,1515025,1427764,2259276,2186785,2123554,2054015,2055318,1941024,1865501,1871564,1808014,1658475,1607609,1498668,1447856,1350400,1263721,1259116,1275822,1480541,1376377,1354319,1349832,1316260,1284274,1275980,1252263,1327814,1389865,1409851,1496408,1489890,1516622,1531790,1508161,1493234,1534678,1573310
0,0,4,403,0,0,0,0,0,0,0,0,0,0,324300,667700,864200,791200,719800,800200,883719,1034875,991172,1072063,1133717,1247872,1285399,1406415,1200641,1074295,1000522,903286,833460,880193,863270,794811,875994,977770,1112965,1258428,1241423,836845,629605,636624,658027,617893,535176,584649,627833,674269,695346,621967,657395,618338,616675,590044,563414,511397,501136,513252,530370,519129,482647,454526,450163,442559,463131,466859,629063,590683,599451,580183,539489,490623,476778,443129,424825,395323,426183,393382,387314,383883,368636,366797,386568,419491,454043,471645,476297,486646,499847,508945,477254,484888,504922,493437,497998,482099,484812,470373,466733,420182,462766,482027
0,0,3,404,0,7083265,7694366,7839875,7755366,8458632,8942227,8963677,8663098,9149150,9359728,9770897,10048991,13320801,17105379,17379833,17811095,18744452,18859174,19357723,19881562,21382744,21767240,22436973,21408650,20253136,18763535,17509259,16785553,16666934,15619569,14230708,13532609,13740066,13693373,14442403,14686458,14881084,14856839,15694983,15776040,15318018,14294124,13727966,13221497,12260729,10937163,9624300,8389918,8019635,7877925,7864496,7190943,6830229,6821669,6668550,6730730,6893639,6833619,6515500,6780923,6832276,7013370,6746408,9746520,9857821,10068472,9905366,10007439,10154126,9923338,9269681,8755430,7983555,7907417,7684487,7749891,7681228,7617839,7653545,7686069,7804335,6646923,6589252,6446841,6648607,6626593,6266762,6194697,6530600,6759430,6514292,6563806,6459752,6594093,6431081,6648955,6931274,7338897,7631148
