borough,1938-39,1945,1935-36,1985,1915-16,1911-12,1940,1942,1972,1905-06,1921-22,1932-33,1988,1947,1997,1963,1918-19,1978,1969,1990,1953,1908-09,1995,1929-30,1961,1912-13,1970,1996,1926-27,1975,1984,1924-25,1950,1973,2005,1914-15,1931-32,1965,1933-34,1943,1907-08,1919-20,1948,1959,2006,1946,2002,1974,1957,1923-24,1954,1967,1951,1904-05,1928-29,1987,1966,2004,1909-10,1920-21,2000,1925-26,1930-31,1991,1981,1949,1910-11,1998,1976,1937-38,1962,1916-17,2001,1960,1994,1936-37,1958,station,1979,1977,1944,1956,1983,1992,1986,1952,1922-23,1913-14,1941,1968,1964,1989,2003,1934-35,1999,1917-18,1971,1980,1906-07,1982,1927-28,1955,1993
3,2923285,2994230,3108755,796355,2820845,2657633,2800335,2874073,1639834,0,4573599,3167895,747976,3449167,844965,2083546,3270602,933078,2015007,731069,2077741,0,789302,4026453,2072132,2605955,1897039,798471,4876854,1278159,757050,4900638,2517668,1522000,1329822,2652339,3431976,1990745,3127667,2908166,0,3965164,3276239,1933017,1390938,3388954,1150251,1426591,1849272,4928997,1951258,1901048,2311021,0,4239585,772168,1843763,1279317,0,4176475,878288,4838373,3699608,686210,832448,2791714,0,995783,1102107,2960131,2059196,2854441,889505,1981152,759055,3056658,1879604,353,921710,939776,2797221,1823299,781407,696981,761187,2176944,4765992,2748763,2814337,1905563,2088727,774578,1179023,3093699,882089,2941615,1767396,848777,0,773648,4790426,1876037,721864
3,1460303,1467057,1549403,580888,970580,755391,1447640,1467137,978836,0,1976506,1566463,565958,1633119,653961,1349270,1308029,654154,1225394,544744,1181166,0,631509,2059764,1384582,746529,1133901,633575,2562450,727563,532673,2492569,1322723,902729,993223,949891,1737064,1223996,1524183,1450363,0,1609691,1553765,1262785,1081542,1599150,642028,825433,1200683,2424010,1109914,1158109,1315305,0,2160916,605467,1116725,891833,0,1757408,755744,2518397,1992100,514207,630121,1358948,0,747696,641529,1504972,1363841,1134496,766967,1321525,588498,1565311,1224790,354,652040,616367,1380427,1163690,587025,500729,591138,1256385,2159062,963168,1448930,1146130,1339070,551004,808386,1521010,652109,1154863,1058907,618418,0,592095,2556984,1120973,529017
3,3059000,2754700,3401117,990645,1958397,1805192,2949204,2818003,1557070,0,4132875,3417258,914546,3201555,1153043,1793487,2978212,1100106,1950810,1223523,2130532,0,1131147,4142227,1887245,1801270,1763811,1138793,4586782,1262803,753555,4621814,2515445,1448139,2045577,1955176,3631367,1785737,3356650,2716068,0,3745357,3106853,1871815,2252520,3147297,1847117,1408101,1846716,4537336,1866851,1793948,2388664,0,4199312,1058118,1685865,1914063,0,3961304,1445183,4587542,3878418,1105399,1002388,2686261,0,1358625,1132206,3117546,1840946,2201914,1717802,1895180,1114403,3339031,1879271,355,1103495,1057893,2591527,1785479,934917,1062283,1035942,2295408,4231834,2036543,2821438,1841923,1794609,1131636,1807115,3281638,1237776,2503962,1678597,1005500,0,933178,4504439,1759351,1073294
3,2296182,2089284,2834479,1332250,2280628,1551394,2273849,2199978,1411374,0,5565998,3000728,1177641,2435967,1363174,1782749,3057092,1287372,1711066,1384669,1806982,0,1368908,3928800,1846717,1528692,1547603,1366275,5764273,1200314,1158656,6266555,2047239,1354284,1967143,2144449,3256888,1778433,2936492,2084991,0,4206648,2322980,1628025,2073472,2386527,1502071,1318195,1577022,6669296,1623711,1602025,1944156,0,4223815,1303111,1655453,1858787,0,4834935,1479988,5972541,3586265,1279101,1204507,2053383,0,1533753,1121129,2424553,1802961,2546796,1500323,1801678,1370854,2687623,1572413,356,1361821,1133492,1935344,1653950,1301851,1268758,1305659,1877848,5883001,2016054,2232586,1593280,1816006,1383255,1763948,2790674,1246103,2715643,1456715,1209269,0,1191004,5558164,1596862,1295621
3,1637710,1423864,2240060,666971,1530490,943551,1572430,1517829,883312,0,4007411,2429833,518743,1666422,629190,704634,2337223,704141,1091070,613659,1149517,0,614519,3100272,1035740,894341,1019304,600223,3889791,758175,573862,4329142,1369778,827062,1049014,1246255,2676114,886260,2310459,1432101,0,3188158,1610825,1040641,1165645,1626769,798094,793412,1056790,4759676,1055610,945489,1282903,0,3196150,616647,876850,949666,0,3483792,636965,4052518,2920800,584772,709705,1405182,0,733644,695005,1745429,775497,1731719,606643,1052308,610996,2151076,1036167,357,723352,658701,1335185,1052076,708056,560971,634371,1233756,4252338,1196877,1538601,1028912,740417,622164,876628,2188996,521758,1990446,961006,683369,0,688632,3649102,1019412,568795
3,1637710,1902498,2240060,478376,751011,375023,2073972,1957033,931360,0,3624319,2429833,382710,2072041,427355,1323783,1718481,559545,1253662,434540,1531272,0,419914,3100272,1363248,373489,1153462,438635,3459749,755105,671253,3744470,1855654,853890,653042,642515,2676114,1314127,2310459,1897630,0,2695986,2031189,1438931,646500,2064193,432707,816412,1456576,4275598,1405881,1203944,1716579,0,3158831,423215,1202957,866705,0,3207497,524681,3497821,2920800,414005,466941,1895053,0,472781,623698,1745429,1337230,1148573,473727,1394412,410866,2151076,1443035,358,553267,567744,1817895,1419108,796383,401779,432914,1664478,3849741,601134,1998295,1198514,1352157,452985,725563,2188996,367422,1348237,1062215,479847,0,463975,3385449,1367041,390781
3,3728155,3607210,4446028,1442440,1682930,951288,3606375,3452174,2076402,0,4963849,4370907,1304241,3727790,1720491,2559752,2406033,1711038,2593663,1525319,3163831,0,1657095,4413303,2742828,977497,2337514,1643281,4935395,1800881,793308,4996075,3834906,1938303,2150307,1543684,4316205,2641799,4512479,3360694,0,3815986,3852933,2618294,2537777,3832751,1895641,1903811,2664448,5688790,2810408,2548509,3553018,0,4344709,1522795,2532420,1465104,0,4529293,1878856,4835531,4329456,1461203,1623233,3830161,0,1847238,1660298,3862461,2638295,2278706,1967312,2727540,1712669,4201831,2634571,359,1751618,1594761,3421985,2669043,1099377,1503405,1494884,3350259,5314334,1462753,3500206,2517989,2608762,1545550,1667630,4499626,1368283,2165228,2212095,1638648,0,1562343,4874302,2640410,1634756
4,1808779,1812518,2370630,853104,468590,488966,1659924,1824621,948684,0,1431111,2469445,731085,1925554,846953,1150249,476489,868824,1057759,759556,1345926,0,814038,2409118,1211236,455020,984890,828943,2188991,902184,856498,1947798,1663651,902221,963176,446884,2661928,1134612,2378937,1897437,0,871102,1842072,1141807,980228,1928532,958814,883842,1168338,1850220,1199087,1054607,1551045,0,2355026,817732,1056447,940431,0,1255123,946899,2064334,2552303,753995,916562,1758892,0,980478,863683,1938241,1197450,479493,978423,1158926,800535,2239898,1154185,360,886097,820488,1818946,1189553,884779,745993,836422,1495820,1533560,444457,1681380,1037957,1140057,774226,959474,2349908,794838,467743,967072,869576,0,907105,2197117,1180539,759310
4,2624513,2360254,2903381,856380,1205472,651733,2489722,2480455,936338,0,3171753,2992523,808087,2390558,1057176,1155602,1409182,908083,1068391,885819,1621052,0,896898,3715582,1346280,841926,989821,1009664,3763092,880427,856098,3800207,1836688,904087,1234878,1109418,3295104,1104320,2954429,2409382,0,2711050,2315011,1319612,1328877,2424337,1197019,894204,1443913,3609574,1567785,1067502,1757389,0,3723670,857814,1045749,1199284,0,3208670,1153978,3686445,3531144,861385,892070,1996782,0,1096676,871909,2700034,1245719,1389508,1200058,1373262,970564,2847261,1415183,361,906899,843559,2304155,1509140,883223,840349,854841,1673424,3373692,988930,2461572,1045561,1149617,857082,1167764,2871386,1011576,1326320,948410,858591,0,878441,3810888,1505925,878077
4,1834245,1852945,2009852,546575,1936988,1556742,1771177,1862724,581427,0,2672355,1887096,516177,1892496,744262,838543,1855959,554793,735459,602097,1201350,0,703812,2426694,966053,1764252,662652,711322,2546688,535110,537725,2654036,1447840,541871,970061,1853370,2126226,809539,1856555,1883850,0,2494740,1864049,954158,1020734,1888797,937490,540969,1055386,2691098,1109151,758413,1384552,0,2465287,531305,754308,955475,0,2716331,889845,2580043,2308826,603127,565856,1570678,0,825650,521869,1886179,903424,1914997,942974,984043,668834,2018158,1029853,362,565978,510464,1802519,1090697,560672,611565,536925,1300075,2685950,1906296,1771854,740471,829221,565735,947229,1926494,787101,1825538,614543,542208,0,562165,2515211,1074848,622295
4,877780,887031,949182,359684,1354227,1841570,827181,857250,298930,0,1860455,930655,334734,900218,464935,401199,1521952,336309,351269,430394,580201,0,425862,1349988,468951,1774638,308988,435581,1835957,314144,326480,1895976,660996,297722,618770,1597298,1072956,400648,953949,860671,0,1806528,855510,456423,668875,896960,541514,315753,515607,1873624,539401,369297,645069,0,1434518,359910,373234,581806,0,1908653,515735,1822432,1212410,431147,350040,704089,0,517308,309391,918516,437640,1356111,529668,467499,430719,963744,494842,363,332649,311383,840667,537900,348862,433300,378993,619220,1854094,1776380,825760,355221,399324,416420,578499,932667,418420,1501229,297855,337175,0,350990,1839000,519286,408583
3,1434924,1500851,1567778,478392,1778891,1818465,1344151,1439205,755152,0,2587594,1604386,452177,1641394,660349,798507,1914248,469611,954078,619295,1046491,0,593332,2177873,873218,1792176,820467,622320,2786026,623647,414688,2925880,1246086,703768,909968,1713823,1819240,869976,1567738,1443844,0,2385175,1631109,825406,992499,1633741,853423,673752,899658,2842379,953270,904462,1185338,0,2210536,496654,841249,837820,0,2550817,767884,2846230,2015304,595603,463663,1343359,0,777074,537098,1472755,838445,1856048,851836,845158,574187,1564271,888441,364,488824,463010,1358682,945935,476426,609875,503467,1118446,2705948,1811849,1385793,947840,837610,587000,874095,1505115,685186,1798557,794518,460430,0,454526,2817338,936335,559507
3,1011524,987970,1063897,230175,986878,941942,974160,999876,467037,0,1349259,1113216,221238,1118716,288419,555817,1054638,290371,598913,280601,688402,0,247408,1402586,603838,906171,505085,266214,1630415,342722,227418,1698474,789072,436252,510728,908157,1227164,587651,1084420,976312,0,1265608,1106868,554455,593241,1093943,461612,396718,585399,1618181,635566,584206,752264,0,1415458,241076,559810,494447,0,1293203,351638,1620550,1312513,254249,270277,890206,0,320396,307792,1009566,593002,1015905,405463,581449,227215,1071854,582756,365,293572,287149,912337,621968,254815,241088,240062,729772,1458071,926212,977745,602747,568815,266153,488636,1037281,308538,1095432,483503,276148,0,259429,1637950,612031,214588
3,2834286,2375891,3089057,1784823,325723,269511,2610305,2605209,1893604,0,1002108,3141035,1742051,2800868,1928743,1702629,562154,1925665,1968408,1686819,1022168,0,1783769,4016331,1633076,310416,1933277,1856335,1490006,1711230,1854888,1410526,2283816,1765479,3138066,317240,3457117,1786635,3125730,2496051,0,726279,2691688,1257578,3393413,2692519,3213675,1732331,1041129,1314243,944794,1884093,1536913,0,2201778,1774476,1771230,3005573,0,899373,2873821,1458481,3808148,1595559,1851012,2416912,0,2361160,1719227,2859403,1692597,352833,3118706,1417230,1709630,2991968,1157704,366,2119369,1772741,2393535,977994,1842180,1558803,1771950,1136679,1164653,318325,2571528,1904159,1760098,1681997,3130551,3032960,2610464,458152,1924123,1909194,0,1840763,1926830,925039,1651473
3,240054,229184,248474,657155,23951,19265,228137,233987,718607,0,35019,223171,704641,238707,667965,792321,20456,669170,716284,619192,672102,0,671046,197474,741501,21675,696580,682426,104992,622201,661824,71040,180043,701557,748816,22946,239455,766435,233874,233996,0,15132,221872,680956,839813,238680,792330,664299,594925,56790,590678,721997,195820,0,187421,703360,710840,717132,0,20900,774380,78484,207295,565942,627434,198453,0,702894,633778,230227,776743,20932,785548,688859,667668,253601,639430,367,670155,651120,229232,569610,664812,583665,679343,480271,41209,20858,217096,713162,795868,666372,764503,226851,721674,18426,706960,614021,0,634182,112521,549403,645891
3,1741822,1497169,1921326,406900,1079038,482182,1606814,1571371,712150,0,2708880,1935890,400103,1581444,392383,1086299,1796926,424630,928418,379246,1020186,0,405802,2300537,1027917,555926,836004,413307,2708357,523602,407656,2737974,1227160,676681,751125,888081,2049964,1060338,1924005,1491171,0,2881582,1469709,962675,817620,1641760,788434,609978,895932,2789014,937641,1004305,1126564,0,2359766,393135,1016600,769819,0,2829969,670080,2662863,2168689,355518,370113,1301761,0,500881,467999,1768920,1082759,1379893,726318,970416,388898,1860599,932952,368,421931,425631,1445403,908518,393234,354263,378140,1079033,2727147,755498,1545834,941469,841120,368258,824957,1878316,571950,1582371,780549,372844,0,360156,2479271,912241,376368
3,1679983,1364181,1835461,262942,2399142,963301,1553810,1430125,547652,0,3108143,1949190,166112,1487254,282947,1344944,3094510,294491,791488,237067,963324,0,272791,2419991,1301682,1247855,680760,281414,2976627,373832,244071,3374292,1188448,474997,511699,1828978,2119997,1228968,1885161,1350741,0,3612003,1432843,1087756,512426,1489466,514316,421871,973969,3331141,873652,901998,1102844,0,2490465,148594,1031317,473460,0,3169250,449545,3089608,2343237,220551,231370,1216354,0,364160,327423,1691126,1372488,2756992,475538,1171169,242181,1782033,1013660,369,281211,306008,1291069,931696,235765,204879,239352,1019053,3215825,1567150,1484815,805465,1381913,219078,513603,1798840,404753,2830645,626562,248283,0,208996,2685473,869582,241739
3,2187376,1607130,2515284,637968,2333748,2186460,2012927,1823871,833547,0,4197555,2693610,639782,1738555,604329,1677901,3316112,575460,1056436,568628,1335515,0,604251,3336140,1759628,2172316,924165,613098,4188174,627571,629453,4324615,1569056,775758,799538,2317751,2919432,1399063,2557913,1681961,0,4066545,1733395,1660595,812545,1776930,955316,698185,1568300,4474565,1360701,1119266,1475139,0,3459763,624831,1208146,627492,0,4113418,968546,4186032,3105824,529023,548679,1614643,0,755344,563008,2222543,1769615,2466068,945035,1703820,575250,2409197,1611327,370,594298,530645,1554652,1530776,607130,526243,575389,1384321,4350779,2353567,1891512,1126554,1576625,580870,830910,2445995,818461,2476060,876521,540749,0,549616,3829992,1424346,580522
3,1789941,1636149,2212964,165226,0,0,1688765,1645299,370138,0,3063609,2267185,154927,1686972,135449,601714,0,221720,452360,138760,813247,0,127852,2809058,615423,0,393830,134195,2931112,297277,161260,3048121,1096635,341634,250595,0,2484461,565392,2245323,1658238,0,2578012,1549214,645980,293079,1775978,210638,317856,638436,3091263,693002,480293,932008,0,2764070,156885,488180,231450,0,2663599,236626,2936355,2705751,125215,154551,1230435,0,159935,249036,1849174,618926,0,237261,620210,122838,2013366,633320,371,221401,216559,1584554,686417,159562,111605,161685,882705,3146305,0,1655830,467832,605192,139142,231472,2215450,195366,0,389466,168435,0,149274,2727575,686613,120477
3,384269,371370,503872,157779,0,0,362660,342051,196476,0,0,473207,197716,400784,186872,220698,0,171839,206681,178780,286762,0,189856,505753,224480,0,198639,188895,0,145903,158673,0,324946,182279,258415,0,507559,211262,473224,335484,0,0,383081,218334,270326,404647,281850,161999,227484,0,276745,207904,309442,0,405725,180109,195998,268539,0,0,259722,0,524381,156106,152737,340304,0,217643,146783,401655,229857,0,261751,219036,173706,443100,227698,372,186573,153196,344008,248206,154339,155487,170376,291625,0,0,346537,210910,220666,178100,260329,472519,251334,0,200230,157939,0,149425,0,260422,165550
3,1004713,1053300,1051464,493676,0,0,973888,973808,739402,0,0,1021912,555348,1152079,543278,808658,0,536466,930845,498709,793001,0,527847,1164633,819136,0,869074,535853,0,584305,487019,0,943955,718609,749550,0,1126930,879735,1004318,993828,0,0,1138802,734705,795638,1152712,813627,674364,712568,0,762843,860862,874218,0,984445,511386,821039,776011,0,0,718485,0,1190390,434314,477524,1039201,0,639418,529801,1005070,826073,0,746073,764861,513097,1033198,714657,373,548437,514232,968800,729146,475545,457733,490870,838492,0,0,958181,870136,865057,519359,748586,1015218,700613,0,800326,486472,0,461835,0,737887,493792
3,1679809,1706303,1748210,893981,0,0,1621033,1779793,906030,0,0,1631251,1024680,1824659,1058482,995003,0,889551,970504,985902,1271226,0,1085924,1815658,1053834,0,956990,1085217,0,819451,878923,0,1385208,863492,1487945,0,1774679,963819,1651825,1680438,0,0,1724913,1037126,1558058,1839555,1461432,842876,1095033,0,1160730,954734,1306939,0,1456224,987220,918515,1451513,0,0,1327024,0,1853321,874481,863272,1511406,0,1184165,812954,1704838,1021215,0,1379653,1035076,1038161,1732769,1070861,374,898758,816687,1624364,1120386,853840,872337,927776,1280998,0,0,1607962,948820,966596,964759,1352244,1667429,1297954,0,945525,841818,0,813413,0,1115841,971995
3,2072812,2267495,2061598,1212017,0,0,2076690,2186261,1185846,0,0,1970882,1513306,2435472,1637905,1435508,0,1085207,1401505,1441417,1617564,0,1638754,2279260,1496426,0,1304437,1664457,0,1040352,1175022,0,1905463,1161023,2705175,0,2190651,1415086,1959087,2203065,0,0,2346594,1422088,2754838,2480155,2627958,1112633,1410892,0,1498370,1371308,1788047,0,1868127,1396945,1313697,2787111,0,0,2259664,0,2313512,1342311,1100648,2019413,0,1793672,1008712,1954577,1467489,0,2479825,1457351,1552678,2099084,1420013,375,1103540,991800,2131312,1417802,1133475,1364160,1285276,1722634,0,0,2051579,1372290,1449092,1487231,2561679,1961080,2053889,0,1236048,1051016,0,1081838,0,1430092,1427606
3,1751599,1964567,1842603,809811,0,0,1727084,1845677,1011481,0,0,1850610,894320,2047017,898338,1384360,0,877066,1304174,840622,1444196,0,891345,1810080,1459507,0,1146162,904049,0,774897,797508,0,1633942,999169,1185826,0,1999956,1449914,1813546,1976822,0,0,1969572,1476296,1255743,2106019,1213196,907511,1350452,0,1306683,1313853,1574504,0,1443396,877217,1293918,1186313,0,0,1142771,0,2013502,727228,792050,1690201,0,956242,771318,1712933,1427227,0,1237370,1492290,844989,1844656,1465149,376,874886,769987,1858580,1294982,742178,740571,839055,1494720,0,0,1834343,1287875,1388667,875495,1115693,1777010,1036814,0,1069127,780762,0,736927,0,1269998,748944
3,2108042,2154899,2045734,484746,0,0,2165108,2466532,1058831,0,0,1801345,589182,2288151,612382,1601672,0,623262,1330738,605954,1810242,0,613096,1723086,1663223,0,1198732,601501,0,706338,466461,0,2022966,1013575,1135437,0,1923619,1539791,1835382,2341324,0,0,2294422,1711178,1217986,2316353,901318,899700,1777797,0,1704713,1336468,1902588,0,1375506,551467,1348008,1126156,0,0,809476,0,1816358,454970,511031,2045604,0,672653,652415,1943712,1630552,0,869148,1682810,569254,2149586,1716315,377,592626,603537,2136761,1754072,466358,478599,511473,1850680,0,0,2310134,1338491,1599524,615901,937331,1852711,736460,0,1115797,525836,0,435504,0,1711810,514684
3,1423060,1391043,1624504,670016,0,0,1398766,1419350,692127,0,0,1688162,850598,1594519,832227,1051557,0,638880,937259,726189,1227872,0,815903,2070891,1134786,0,810019,819212,3004021,575287,679460,2085787,1366447,670853,1399841,0,1808385,1014355,1678911,1359892,0,0,1573640,1043919,1394241,1574855,1459747,618230,1033998,1009,1109348,962266,1299776,0,2229988,753406,953932,1437803,0,0,1229329,2718723,1955536,669352,582548,1443330,0,955260,580720,1440668,1098873,0,1361833,1105940,779652,1561895,1014477,378,625319,598615,1294259,1098025,603809,707560,698456,1285554,0,0,1408030,926514,1024581,758250,1325136,1598399,1149453,0,736803,579473,0,577081,3163274,1089851,713427
3,1900734,2035936,1893264,707356,0,0,1904060,2031278,922041,0,0,1680687,781449,2074943,922447,1489793,0,647084,1141046,737408,1664195,0,854677,2325617,1544872,0,1064234,854575,1870258,754651,697435,1272209,1752336,864103,1729826,0,1849784,1277393,1869526,2104233,0,0,1976952,1514642,1788622,2201332,1754342,823096,1488980,1434,1514960,1148916,1700117,0,2206826,745641,1120305,1798462,0,0,1475305,1618618,2110121,670913,682103,1763927,0,1159806,686158,1891564,1532685,0,1623686,1516349,798181,1944058,1498952,379,687284,665749,1957883,1484463,693904,714196,728317,1641434,0,0,1938312,1126300,1445449,793810,1693319,1860928,1319251,0,1001853,651227,0,673584,1963062,1477402,749377
